"comm","pos","sdrtrough","sfd_data","sds_dat","scl_dat"
99,99,99,99,99,99
1,1,0.0214064593450854,9.58588957055215e-05,2889.99785214216
2,1,0.0248557115287071,8.34253150909978e-05,1226.61940105819
3,1,0.0632029428796188,8.51771685105018e-05,1479.42418332016
1,2,0.0123266933741097,0.000127665007021575,2413.89714093069
2,2,0.0152823793756345,9.41258950074327e-05,1137.53588072289
3,2,0.0895194232647582,0.000132162748985179,1166.49649454513
1,3,0.0331873311191912,7.93608803766996e-05,2370.1569444114
2,3,0.0315412267054638,0.000109756097560976,1071.75176621892
3,3,0.0422775358200624,4.83665911226577e-05,1530.37260275856
1,4,0.0292775326116177,0.000144634822899825,2858.88851833825
2,4,0.0336321039855332,0.000144634822899825,1099.13037174369
3,4,0.0698838322194161,0.000103382146937045,1499.35257793012
1,5,0.0354352464531821,8.36496335100432e-05,2019.53364253084
2,5,0.0444635605393808,8.12958559437433e-05,1159.51776298464
3,5,0.0645384032985644,0.000148635341768389,1386.61581157061
1,6,0.0166902302392829,0.000152068126520681,1781.38569952875
2,6,0.0144664067401205,7.57728834107901e-05,928.518376796837
3,6,0.0470443853825497,5.98193455763594e-05,1006.90310545044
1,7,0.0220194424868497,6.57764914819444e-05,939.012071963763
2,7,0.0270160627758807,0.000105973236276466,968.307878214647
3,7,0.0414939992954758,5.65657396741813e-05,729.325596235971
1,8,0.0265711217484632,7.24101309818814e-05,2167.6889896408
2,8,0.0289929106697773,0.000139456548557697,1196.9578240835
3,8,0.0382486537984028,5.68052715291979e-05,1006.8956982448
1,9,0.00238700570230326,4.86564731355448e-05,896.679498218662
2,9,0.0155341163460303,6.4057395426302e-05,891.43394090231
3,9,0.0520936299800551,0.000210220540457899,1323.85155537278
1,10,0.0202592858960899,0.000150037509377344,3116.66902759414
2,10,0.0197996093628482,0.000146923012341533,1545.65670976322
3,10,0.0560409495521933,0.000202954221447806,1698.22691120847
1,11,0.00466132561896314,7.69822940723634e-05,1359.98312646048
2,11,0.0101915681230074,9.02551033951846e-05,807.173177342214
3,11,0.0612528213956588,0.000159657320872274,1193.94908124187
1,12,0.0388323502063161,0.000113679424024252,2855.66037425001
2,12,0.0412224129486701,9.61518997591142e-05,1597.78951956638
3,12,0.0658116895401482,0.000200435729847495,1019.95107215962
1,13,0.0177876958768198,9.89060985500366e-05,1536.71869655623
2,13,0.0212145943845277,8.13885747575477e-05,1023.17063610129
3,13,0.0425025235209557,0.000119135867838611,1475.45905150329
1,14,0.0369780946663218,7.58260489775616e-05,2259.21268325532
2,14,0.0440506948076004,6.63951841359773e-05,1110.19344827917
3,14,0.0312314570494272,7.98344356626565e-05,1422.67229935105
1,15,0.00778500355577471,0.000150914921712884,847.509191034584
2,15,0.0115238707135552,0.000146842878120411,986.951675775628
3,15,0.0521365627102832,7.98758501072619e-05,1358.85309684391
1,16,0.0171113296310358,5.79609343302614e-05,2136.58135100302
2,16,0.0229600846534555,7.21500721500722e-05,1118.02479024562
3,16,0.0486596863327798,0.000122582820017775,1487.06810367813
1,17,0.0304830975621688,6.74217907227616e-05,2132.52030192756
2,17,0.0249835078978899,6.49727723475881e-05,1165.03237516393
3,17,0.0573227031210452,0.000130208333333333,1813.45698002404
1,18,0.00470012638757874,9.66150236361754e-05,988.991038841473
2,18,0.0140732689047595,6.45869663501905e-05,837.048517601569
3,18,0.0544799598627031,0.000207751075013817,830.048044915564
1,19,0.0388405401338226,4.4452347083926e-05,2385.85467121697
2,19,0.0408341827781219,7.65336159189921e-05,1132.86226285436
3,19,0.0736320040056547,0.000111444318366024,1422.76281152723
1,20,0.0323855652959934,0.000123560180672442,2910.57318789994
2,20,0.0381455682402307,9.23773764825079e-05,1322.20344051
3,20,0.0466626539903471,2.30063996134925e-05,643.832227586458
1,21,0.0421593530764687,0.000143214887801365,2150.08494540926
2,21,0.0431469073555888,8.77423883478108e-05,975.129260410387
3,21,0.0632448140255547,0.000336877566059585,1306.84201435604
1,22,0.0131229423041617,4.9273566843113e-05,2803.57956092855
2,22,0.0120566583132156,3.8723667905824e-05,1345.0029365802
3,22,0.0790691212629274,0.000182041596504801,1285.25431272385
1,23,0.0465338498305346,3.83419901026543e-05,2207.86910867497
2,23,0.0548242919600338,5.34444978889423e-05,1187.78122451206
3,23,0.0525247561662031,0.000115502021285372,1438.71753597236
1,24,0.0237735456544913,0.000107059638516279,2806.52800845604
2,24,0.0431665297379508,7.75054859351763e-05,1208.53207580566
3,24,0.0702542293949281,0.000103847868980642,1221.05149237928
1,25,0.0299372624033209,0.000136165577342048,2740.12454957839
2,25,0.0346739083247046,0.000171416564369685,1449.48896978057
3,25,0.0569938561750212,9.67117988394584e-05,1113.47507646317
1,26,0.0217976129667763,8.40166689071112e-05,1095.27364712561
2,26,0.035434134202958,0.000129922098709614,1030.77105360863
3,26,0.0435884299554878,0.000124877352600125,1416.18651663623
1,27,0.0401302366967866,0.000199697233227043,2588.7403721676
2,27,0.0610867322568651,0.000139131179297281,1074.27284122771
3,27,0.0555355614823268,5.86840684490974e-05,867.920244525915
1,28,0.0233340174585859,0.000144854515682076,2155.58951787708
2,28,0.0313464345439521,0.000160814794961136,900.652281838706
3,28,0.0794828720299426,0.000226075786769428,1260.99117693407
1,29,0.00550312418510041,7.94750107858943e-05,2020.68337444303
2,29,0.0093747814690528,0.000105020549967075,1064.71753170998
3,29,0.0348741345773324,0.00013603855721393,1289.69726293886
1,30,0.030539403350987,7.68894572413681e-05,3122.02493048039
2,30,0.0282851569113401,0.000101540616246499,1190.64402607082
3,30,0.0566053359249889,0.000201575957485798,1489.12618672126
1,31,0.0364760662738375,0.000110199867760159,2355.11207009183
2,31,0.0388020028224849,9.70329480765913e-05,852.279206897467
3,31,0.0895444804099208,0.000163941926432014,1195.35011824449
1,32,0.0196968114456023,5.64187136533287e-05,1305.73419364885
2,32,0.0236209764744397,0.000179717586649551,1083.41095576855
3,32,0.0531771345047058,0.000126550757059287,1454.83805056015
1,33,0.00264343298741835,7.19540171504516e-05,1273.98347903488
2,33,0.0119765140618052,4.2747465075321e-05,1120.02126268411
3,33,0.0402674677693986,4.37468283549443e-05,1260.28716890685
1,34,0.0407082538750136,0.000148104265402844,3186.75255464873
